VENITURI TOTALE;Casa si conturi la banci;CHELTUIELI TOTALE;Pierdere neta;DATORII;Cifra de afaceri neta;Numar mediu de salariati;ACTIVE IMOBILIZATE - TOTAL;VENITURI IN AVANS;Profitul net;Pierdere bruta;Profitul brut;CHELTUIELI IN AVANS;ACTIVE CIRCULANTE - TOTAL din care:;CUI;CAEN;DENUMIRE;COD_INMATRICULARE
345019;2449;632816;291246;3245076;0;1;430816;0;0;287797;0;55;1466375;28601299;9329;HAGIMOB TOUR S.R.L.;J40/7052/2011
778739;13392;81777;0;3478354;0;0;291495;0;585448;0;696962;0;2430891;28601299;9329;HAGIMOB TOUR S.R.L.;J40/7052/2011
70748;13392;34745;0;3342848;70748;1;366118;0;33881;0;36003;0;1638078;28601299;9329;HAGIMOB TOUR S.R.L.;J40/7052/2011
107859;14852;131128;24703;3338257;17816;1;396935;0;0;23269;0;0;1568789;28601299;9329;HAGIMOB TOUR S.R.L.;J40/7052/2011
1780639;366241;1777313;0;2203294;1383533;33;3000155;0;3326;0;3326;27790;515175;6255127;9311;ALEX COM 94 BUCURESTI SRL;J40/18028/1994
3438176;470030;3377451;0;1478734;3428090;31;3113190;0;51009;0;60725;0;489073;6255127;9311;ALEX COM 94 BUCURESTI SRL;J40/18028/1994
3156577;456236;2983446;0;1965306;3052174;28;3196290;0;173131;0;173131;0;547745;6255127;9311;ALEX COM 94 BUCURESTI SRL;J40/18028/1994
2981149;237327;2645951;0;1563673;2637712;31;2821838;0;335198;0;335198;0;347434;6255127;9311;ALEX COM 94 BUCURESTI SRL;J40/18028/1994
2033096;153182;2354320;321224;4208603;2033036;46;4248029;0;0;321224;0;0;652126;386166;9311;CERBER COM SRL;J40/3771/1992
4736120;19225;4252619;0;2731397;4736118;36;4997409;0;406141;0;483501;0;442658;386166;9311;CERBER COM SRL;J40/3771/1992
4140446;47784;3277033;0;1935314;4139418;40;4036968;0;814070;0;863413;0;200875;386166;9311;CERBER COM SRL;J40/3771/1992
3394758;481604;2544778;0;3160384;3394755;60;4081667;0;796906;0;849980;0;567175;386166;9311;CERBER COM SRL;J40/3771/1992
51996577;30394137;42259590;0;18046223;47490761;43;3841276;34397134;8395442;0;9736987;97901;56929622;16896480;9329;PGL ESPORTS SRL;J40/17621/2004
435651762;63551338;374706710;0;38117773;425942370;47;5631752;19027530;52816766;0;60945052;132343;105358015;16896480;9329;PGL ESPORTS SRL;J40/17621/2004
16371316;752147;21902166;5530850;29777473;15667061;108;5885621;471055;0;5530850;0;6969858;13731550;13699971;9312;DINAMO 1948 SA;J40/1429/2001
40556529;417086;29229109;0;36395700;15893452;82;5237679;1204020;11327420;0;11327420;1394246;13994817;13699971;9312;DINAMO 1948 SA;J40/1429/2001
10272577;38821;18702614;8430037;54370983;10216110;94;4949203;231604;0;8430037;0;8299335;12889134;13699971;9312;DINAMO 1948 SA;J40/1429/2001
17525833;194783;33114920;15589087;44369771;10934520;112;5140556;494128;0;15589087;0;7362047;13023121;13699971;9312;DINAMO 1948 SA;J40/1429/2001
4583;1441;2394;0;636407;0;0;0;0;1834;0;2189;0;302773;12372482;9311;ZONE TECHNOLOGIES SRL;J40/9668/1999
52809;9977;44497;0;1005;52809;0;0;0;7023;0;8312;0;9977;26199137;9329;CHARMANT EVENT SRL;J40/10858/2009
3911705;129007;3614236;0;5941035;3410693;37;3971183;512774;260861;0;297469;0;2253281;9013195;9311;DAIMON INTERMED 96 SRL;J40/8583/1996
7730309;481007;5419434;0;4670480;7725473;27;3353588;512774;1950052;0;2310875;0;3811917;9013195;9311;DAIMON INTERMED 96 SRL;J40/8583/1996
6436468;203964;5666651;0;5561439;6411401;30;3583217;512774;641325;0;769817;0;3164520;9013195;9311;DAIMON INTERMED 96 SRL;J40/8583/1996
5284257;269112;4694860;0;4763401;5090846;27;4020636;671126;519834;0;589397;0;1704380;9013195;9311;DAIMON INTERMED 96 SRL;J40/8583/1996
24948;4134;26577;1830;639139;20006;0;224828;0;0;1629;0;0;61482;6879520;9313;BURCOMEX SRL;J40/25336/1994
31518;307;25638;0;598952;31518;0;211308;0;5880;0;5880;0;54196;6879520;9313;BURCOMEX SRL;J40/25336/1994
31482;116;20554;0;609302;31482;0;217264;0;10636;0;10928;0;52710;6879520;9313;BURCOMEX SRL;J40/25336/1994
1068116;23709;992582;0;435530;1053388;9;295240;0;65744;0;75534;0;210702;5158096;9311;SPORT F.I.T. SRL;J40/26668/1993
1535982;22571;1441305;0;94880;1532604;9;251813;0;79325;0;94677;0;159998;5158096;9311;SPORT F.I.T. SRL;J40/26668/1993
1435799;40734;1255970;0;223102;1435799;0;282016;0;167194;0;179829;0;178692;5158096;9311;SPORT F.I.T. SRL;J40/26668/1993
86707;4999;85304;0;255134;80279;1;246425;0;600;0;1403;0;9549;17529139;9312;MOLDOSPORT MANAGEMENT SRL;J40/7820/2005
75748;8315;70038;0;255128;75737;1;226089;0;4953;0;5710;0;36222;17529139;9311;MOLDOSPORT MANAGEMENT SRL;J40/7820/2005
74054;10356;72046;0;249031;74053;1;232257;0;1267;0;2008;0;18881;17529139;9311;MOLDOSPORT MANAGEMENT SRL;J40/7820/2005
61717;1218;38587;0;437419;61683;0;267873;0;21279;0;23130;0;45118;12102560;9311;PRO FITNESS CLUB SRL;J40/7768/1999
4545530;831271;1574238;0;2453586;4544200;10;148571;0;2928908;0;2971292;0;11226321;24326943;9311;CAESAR ENTERTAINMENT SRL;J40/13624/2008
350485;283528;582992;235939;4290664;350181;2;109058;0;0;232507;0;0;5492972;24326943;9311;CAESAR ENTERTAINMENT SRL;J40/13624/2008
3483033;6175711;507138;0;4238817;3480000;10;128563;0;2941788;0;2975895;0;10973348;24326943;9311;CAESAR ENTERTAINMENT SRL;J40/13624/2008
19097;6373;37862;18937;249610;19097;2;0;0;0;18765;0;0;40631;28258906;9329;SHS-G SOFTWARE DEVELOPMENT SRL;J40/3722/2011
78992;13831;117276;39072;361877;78992;2;0;0;0;38284;0;0;59311;28258906;9329;SHS-G SOFTWARE DEVELOPMENT SRL;J40/3722/2011
7131;5483;41442;34382;293978;7086;1;0;0;0;34311;0;0;50617;28258906;9329;SHS-G SOFTWARE DEVELOPMENT SRL;J40/3722/2011
0;134738;0;0;177901;0;0;1938;0;0;0;0;0;177183;22135661;9329;POWER DRINKS ROMANIA SRL;J40/13831/2007
0;134738;0;0;177901;0;0;1938;0;0;0;0;0;177183;22135661;9329;POWER DRINKS ROMANIA SRL;J40/13831/2007
0;134738;0;0;177901;0;0;1938;0;0;0;0;0;177183;22135661;9329;POWER DRINKS ROMANIA SRL;J40/13831/2007
45000;96;3706;0;153592;0;0;74341;0;41294;0;41294;0;80850;16882492;9329;CREDO PROPERTY GRUP SRL;J40/17335/2004
6302;31;92454;86152;155899;6300;0;74341;0;0;86152;0;0;295;16882492;9329;CREDO PROPERTY GRUP SRL;J40/17335/2004
12400;187;9130;0;158888;12400;0;74341;0;2898;0;3270;0;89436;16882492;9329;CREDO PROPERTY GRUP SRL;J40/17335/2004
4100;563;3707;0;153667;4100;0;74341;0;393;0;393;0;81317;16882492;9329;CREDO PROPERTY GRUP SRL;J40/17335/2004
0;128;0;0;1000;0;0;0;0;0;0;0;0;534;26483952;9329;CASA RUBI EVENTS SRL;J40/1208/2010
0;24;0;0;992;0;0;0;0;0;0;0;0;24;462042;9319;SIMONE MODE IMPEX SRL;J40/15032/1991
0;4499;0;0;15474;0;0;402;0;0;0;0;0;13397;23801253;9329;FANTASY MARRIAGE SRL;J40/7684/2008
0;4499;0;0;15474;0;0;402;0;0;0;0;0;13397;23801253;9329;FANTASY MARRIAGE SRL;J40/7684/2008
956500;33745;1329513;377970;1590628;525609;25;892398;0;0;373013;0;219;627026;23848930;9329;GYMBOLAND SRL;J40/8102/2008
5269628;810279;4269783;0;2457862;5238900;34;1519139;1958;837314;0;999845;81245;1700350;23848930;9329;GYMBOLAND SRL;J40/8102/2008
4030440;46587;3125736;0;1463722;4012124;26;1701063;3077;864701;0;904704;72700;561337;23848930;9329;GYMBOLAND SRL;J40/8102/2008
1924133;130728;1667164;0;1361254;1358505;17;887998;0;248202;0;256969;43026;607446;23848930;9329;GYMBOLAND SRL;J40/8102/2008
1479843;10520;2431301;951458;2077692;955146;38;1324718;0;0;951458;0;123417;1061195;27043895;9329;GYMBOLAND BLUE SRL;J40/5937/2010
8890012;639131;8185864;0;4243220;8856200;49;3089378;20661;642036;0;704148;176603;1642336;27043895;9329;GYMBOLAND BLUE SRL;J40/5937/2010
7428032;399788;6060975;0;2182214;7406934;48;1998454;28665;1332508;0;1367057;155420;1391913;27043895;9329;GYMBOLAND BLUE SRL;J40/5937/2010
3536278;179451;3307262;0;1434615;2614629;38;1035357;0;209603;0;229016;60716;979783;27043895;9329;GYMBOLAND BLUE SRL;J40/5937/2010
0;57;0;0;10082;0;0;0;0;0;0;0;0;1151;24020897;9329;PORTE - BONHEUR SRL;J40/10102/2008
0;0;0;0;10025;0;0;0;0;0;0;0;0;0;24020897;9329;PORTE - BONHEUR SRL;J40/10102/2008
0;0;1094;1094;10025;0;0;0;0;0;1094;0;0;0;24020897;9329;PORTE - BONHEUR SRL;J40/10102/2008
0;15;0;0;20816;0;0;802;0;0;0;0;0;15;8771604;9329;MALIZIA COM SRL;J32/445/1996
4114380;247753;3378058;0;2040203;899350;6;3343503;0;695178;0;736322;0;295461;28584180;9313;LADY FIT SRL;J22/1111/2011
0;1000;0;0;8374;0;0;1683;0;0;0;0;0;1362;24495764;9329;CRISS MARIAGE SRL;J32/1540/2008
2649460;4531;2015532;0;1149895;2570329;0;378239;0;607749;0;633928;0;107380;26440714;9311;MOONLIGHT CLUB SRL;J06/32/2010
2965495;7655;2578309;0;467913;2931875;18;494059;0;357394;0;387186;0;531693;26440714;9311;MOONLIGHT CLUB SRL;J06/32/2010
3335895;-16327;2426494;0;301113;3312107;0;365468;0;875849;0;909401;0;165755;26440714;9311;MOONLIGHT CLUB SRL;J06/32/2010
21447;2376;45851;24862;74043;15268;1;4157;0;0;24404;0;0;4539;28700640;9329;MARITEI SRL;J22/1267/2011
0;7296;0;0;73709;0;0;4157;0;0;0;0;0;7449;28700640;9329;MARITEI SRL;J22/1267/2011
33735;7296;7782;0;73709;33352;1;4157;0;24940;0;25953;0;7449;28700640;9329;MARITEI SRL;J22/1267/2011
30279;1021;51861;21696;94384;5850;1;4157;0;0;21582;0;0;3184;28700640;9329;MARITEI SRL;J22/1267/2011
90087;2146;47139;0;4521;78000;0;15002;14962;40889;0;42948;0;63831;41177795;9329;TESI FUN & JOY S.R.L.;J1/1067/2019
0;-180;40;40;815;0;0;0;0;0;40;0;0;-180;41581504;9329;PRINȚESA ȘI PRIETENII S.R.L.;J1/1499/2019
0;-140;440;440;815;0;1;0;0;0;440;0;0;-140;41581504;9329;PRINȚESA ȘI PRIETENII S.R.L.;J1/1499/2019
560;8021;8839;8279;0;560;0;1985;0;0;8279;0;0;8021;41170797;9329;FEEL FREE EVENTS S.R.L.;J1/1061/2019
69938;10125;22320;0;0;48000;0;8720;560;47618;0;47618;0;10125;41170797;9329;FEEL FREE EVENTS S.R.L.;J1/1061/2019
22318;13103;66842;44524;0;0;1;28062;70498;0;44524;0;0;13103;41170797;9329;FEEL FREE EVENTS S.R.L.;J1/1061/2019
1073605;20667;913626;0;870026;1043329;5;833512;0;149378;0;159979;0;567695;16411207;9319;MOBIDO SPORT SRL;J02/815/2004
1519881;10271;1497242;0;2048439;1466534;11;1574061;0;7440;0;22639;0;715986;16411207;9319;MOBIDO SPORT SRL;J02/815/2004
731038;7727;1020741;297013;1727055;708081;8;1406488;0;0;289703;0;0;554735;16411207;9319;MOBIDO SPORT SRL;J02/815/2004
129915;6300;126120;0;60335;70269;3;90003;76485;2776;0;3795;0;41538;41274950;9313;FLAME GYM S.R.L.;J2/1131/2019
180600;9854;176933;0;97842;147283;2;67750;0;2194;0;3667;0;27203;41274950;9313;FLAME GYM S.R.L.;J2/1131/2019
167618;1657;166112;0;58450;124450;2;81154;33317;195;0;1506;0;5530;41274950;9313;FLAME GYM S.R.L.;J2/1131/2019
5384389;105148;4464812;0;1070410;5272184;27;1138029;129143;866845;0;919577;0;1015700;18594844;9311;ROM JOKER MEDITERRANEO SRL;J03/657/2006
138506;58858;135352;0;4667;119824;1;34015;29884;2539;0;3154;0;59135;41024120;9329;CRISAL ACTIVITY S.R.L.;J6/752/2019
75741;65173;64047;0;4086;47021;1;52896;48567;11694;0;11694;0;65817;41024120;9329;CRISAL ACTIVITY S.R.L.;J6/752/2019
0;200;0;0;311;0;0;0;0;0;0;0;0;200;41095792;9312;FASTMIND SPORTS S.R.L.;J8/1659/2019
56974;54661;5571;0;3628;56974;1;0;0;50833;0;51403;0;54661;41284546;9329;ANTOPRIMEVENTS S.R.L.;J12/2526/2019
75634;99165;35712;0;8967;75634;1;0;0;39165;0;39922;0;99165;41284546;9329;ANTOPRIMEVENTS S.R.L.;J12/2526/2019
0;200;0;0;0;0;0;0;0;0;0;0;0;200;43088236;9329;TARAMUL SPORTURILOR S.R.L.;J12/2988/2020
0;200;0;0;0;0;0;0;0;0;0;0;0;200;43088236;9329;TARAMUL SPORTURILOR S.R.L.;J12/2988/2020
0;200;0;0;0;0;0;0;0;0;0;0;0;200;43088236;9329;TARAMUL SPORTURILOR S.R.L.;J12/2988/2020
0;200;0;0;0;0;0;0;0;0;0;0;0;200;43088236;9329;TARAMUL SPORTURILOR S.R.L.;J12/2988/2020
26682;3208;63118;36560;12073;12600;2;62411;124556;0;36436;0;0;68950;40956800;9329;ANASTASIA SMILE S.R.L.;J15/818/2019
95851;89948;41163;0;44794;66948;1;53757;115902;54020;0;54688;0;155690;40956800;9329;ANASTASIA SMILE S.R.L.;J15/818/2019
288881;140856;227065;0;3256072;244343;2;3101342;0;58919;0;61816;0;1029707;25867092;9329;METROPOLITAN CONSULTING PROPERTIES SRL;J16/1045/2009
591078;60679;466433;0;5215531;132936;2;4836435;0;118732;0;124645;0;1535663;25867092;9329;METROPOLITAN CONSULTING PROPERTIES SRL;J16/1045/2009
751873;171137;698255;0;4998408;289688;2;4527042;0;46098;0;53618;0;1509200;25867092;9329;METROPOLITAN CONSULTING PROPERTIES SRL;J16/1045/2009
288291;15522;168645;0;4368829;288291;2;4216631;0;116759;0;119646;0;1143935;25867092;9329;METROPOLITAN CONSULTING PROPERTIES SRL;J16/1045/2009
1000;970;0;0;0;1000;0;0;0;970;0;1000;0;1170;41544093;9329;GABI EXPLOSIONS OF COLORS S.R.L.;J16/2306/2019
0;200;0;0;0;0;0;0;0;0;0;0;0;200;41544093;9329;GABI EXPLOSIONS OF COLORS S.R.L.;J16/2306/2019
0;0;0;0;0;0;0;0;0;0;0;0;0;200;41544093;9329;GABI EXPLOSIONS OF COLORS S.R.L.;J16/2306/2019
2421;7693;896;0;1189;2421;0;30561;0;1452;0;1525;0;9857;11492251;9329;VIVO IMPEX SRL;J16/132/1999
50000;54;38109;0;21289;50000;1;861;0;11391;0;11891;0;50054;11492251;9329;VIVO IMPEX SRL;J16/132/1999
0;18716;555;555;1343;0;1;861;0;0;555;0;0;18716;11492251;9329;VIVO IMPEX SRL;J16/132/1999
12000;19397;32110;20440;1519;0;0;861;0;0;20110;0;0;19447;11492251;9329;VIVO IMPEX SRL;J16/132/1999
44585;109;104851;60266;3016;44585;3;108825;0;0;60266;0;0;109;40882991;9329;S SUMIWED S.R.L.;J18/515/2019
9400;6211;0;0;0;9400;0;108825;0;9118;0;9400;0;6211;40882991;9329;S SUMIWED S.R.L.;J18/515/2019
243088;98720;158233;0;44468;238612;0;23371;0;79517;0;84855;0;100814;41337888;9329;MAYA ONLINE STUDIO S.R.L.;J23/2885/2019
0;2438;44132;44132;2150;0;0;2673;0;0;44132;0;0;2438;40899772;9329;FABRICA DE EVENIMENTE FESTIVUS S.R.L.;J23/1492/2019
0;2476;1825;1825;8881;0;0;0;0;0;1825;0;0;2476;40899772;9329;FABRICA DE EVENIMENTE FESTIVUS S.R.L.;J23/1492/2019
0;684;3300;3300;5264;0;0;0;0;0;3300;0;0;684;40899772;9329;FABRICA DE EVENIMENTE FESTIVUS S.R.L.;J23/1492/2019
0;1735;4241;4241;4000;0;0;985;0;0;4241;0;0;1735;40899772;9329;FABRICA DE EVENIMENTE FESTIVUS S.R.L.;J23/1492/2019
0;500;0;0;12462;0;0;0;0;0;0;0;0;11921;41040924;9329;ALEOAN TEAM S.R.L.;J23/1925/2019
0;500;0;0;12462;0;0;0;0;0;0;0;0;11921;41040924;9329;ALEOAN TEAM S.R.L.;J23/1925/2019
212722;40234;158731;0;29603;212722;0;89425;0;45730;0;53991;0;96383;41363623;9329;MUSIC ADDICTS S.R.L.;J26/1477/2019
171902;5902;167275;0;36445;148531;0;55807;27204;3967;0;4627;0;7973;41199831;9329;AMBASSADOR EVENT PLANNER S.R.L.;J27/702/2019
0;200;0;0;133;0;0;0;0;0;0;0;0;200;41570262;9329;STRAND BUIA S.R.L.;J31/866/2019
200000;36111;68656;0;52639;0;2;113159;0;131344;0;131344;0;56273;40569154;9313;AMAZING WOMEN GYM S.R.L.;J31/361/2019
152;718;37760;37608;55863;0;1;89025;0;0;37608;0;0;23235;40569154;9313;AMAZING WOMEN GYM S.R.L.;J31/361/2019
81036;59509;103826;22790;86759;0;3;101092;0;0;22790;0;0;79671;40569154;9313;AMAZING WOMEN GYM S.R.L.;J31/361/2019
0;200;0;0;0;0;0;0;462380;0;0;0;0;462580;43098760;9311;ONE SERVPANSPORT S.R.L.;J39/654/2020
125457;13009;166024;41210;209784;32979;2;292846;192608;0;40567;0;0;13219;43098760;9311;ONE SERVPANSPORT S.R.L.;J39/654/2020
231092;1840;200742;0;157682;28821;4;385324;285086;30062;0;30350;0;2327;43098760;9311;ONE SERVPANSPORT S.R.L.;J39/654/2020
28800;3449;114179;85379;97637;0;4;462389;462380;0;85379;0;0;12449;43098760;9311;ONE SERVPANSPORT S.R.L.;J39/654/2020
97353;1530;95482;0;19350;26100;2;116872;106747;1610;0;1871;0;48096;41420672;9329;UMBRARIUM CRIPIS S.R.L.;J1/1357/2019
45865;194;40356;0;27325;0;2;90184;60882;5509;0;5509;0;42403;41420672;9329;UMBRARIUM CRIPIS S.R.L.;J1/1357/2019
88787;8297;49424;0;81087;80413;2;110705;0;38266;0;39363;0;20807;17609556;9319;ROGO FISH SRL;J20/877/2005
0;373;0;0;24620;0;0;0;0;0;0;0;0;3681;20313940;9313;ANDURO RODIVERS SRL;J03/2344/2006
0;373;0;0;24620;0;0;0;0;0;0;0;0;3681;20313940;9313;ANDURO RODIVERS SRL;J03/2344/2006
0;373;0;0;24620;0;0;0;0;0;0;0;0;3681;20313940;9313;ANDURO RODIVERS SRL;J03/2344/2006
4983541;134780;4097935;0;646616;4942690;11;155803;0;846068;0;885606;14612;2466849;35930944;9319;SLF MEDIA SRL;J26/548/2016
11850787;299134;8393082;0;5630375;11844309;21;9228052;0;2945198;0;3457705;5561;1029722;40387209;9313;CRISFITXTREME S.R.L.;J26/29/2019
9125744;90593;6859179;0;1988650;9003046;17;3451363;0;1907168;0;2266565;18012;701397;29811973;9313;MISFIT SRL;J26/1599/2017
4595098;51811;3220160;0;1245397;4588362;9;1704703;0;1342897;0;1374938;690;1296911;29811973;9313;MISFIT SRL;J26/1599/2017
2124160;108343;1730144;0;249956;2123257;5;436801;0;376070;0;394016;0;319879;29811973;9313;MISFIT SRL;J26/1599/2017
3979329;191159;2591527;0;3042131;3823103;7;4671934;0;1352067;0;1387802;1742;776898;37810189;9313;VLAXIFIT SRL;J26/1173/2017
7562786;6664;7430374;0;5381742;7458684;7;9334049;0;74333;0;132412;1911;590357;37810189;9313;VLAXIFIT SRL;J26/1173/2017
6753068;90401;5257410;0;5685541;6730370;9;8695411;0;1290086;0;1495658;714;1518481;37810189;9313;VLAXIFIT SRL;J26/1173/2017
6201958;178151;4335895;0;2559408;6125750;7;5537178;0;1783990;0;1866063;714;322495;37810189;9313;VLAXIFIT SRL;J26/1173/2017
394779;8325;265468;0;40052;392474;2;59866;0;125363;0;129311;0;146674;38753790;9313;FITXTREME S.R.L.;J26/111/2018
5829728;216297;4397542;0;1370931;5829000;16;1563308;0;1217039;0;1432186;4266;1218354;38753790;9313;FITXTREME S.R.L.;J26/111/2018
1266036;146206;1141253;0;1055515;1264558;5;896037;0;114875;0;124783;45;442598;38753790;9313;FITXTREME S.R.L.;J26/111/2018
323029;7396;313795;0;26112;321712;1;52176;0;1802;0;9234;75;142151;38753790;9313;FITXTREME S.R.L.;J26/111/2018
55711;78;53852;0;2228;55710;0;0;0;188;0;1859;0;78;40438558;9321;MINIRO ORIGINAL PARK S.R.L.;J26/123/2019
14246;209;14684;647;656;14246;0;0;0;0;438;0;0;209;37234574;9329;BOBOC SONOR - EVENTS SRL;J28/245/2017
0;209;0;647;656;0;0;0;0;0;0;0;0;209;37234574;9329;BOBOC SONOR - EVENTS SRL;J28/245/2017
0;209;0;647;656;0;0;0;0;0;0;0;0;209;37234574;9329;BOBOC SONOR - EVENTS SRL;J28/245/2017
17096;208770;97662;80566;267363;0;5;168819;390678;0;80566;0;0;408770;40379931;9329;ARHIELEMENTE PROFIDESIGN S.R.L.;J28/25/2019
79395;17833;137428;58033;134459;0;5;150174;172033;0;58033;0;0;17833;40379931;9329;ARHIELEMENTE PROFIDESIGN S.R.L.;J28/25/2019
430283;20833;425357;0;412781;165283;6;134931;167150;3192;0;4926;0;438931;40378847;9329;AURUM PANIAGRIS OLARI S.R.L.;J28/18/2019
608126;18443;571469;0;210017;456103;11;99836;108101;31161;0;36657;0;243374;40378847;9329;AURUM PANIAGRIS OLARI S.R.L.;J28/18/2019
135318;31464;113949;0;13192;129316;3;15525;0;20076;0;21369;0;41391;38115512;9313;ACTIVE FIT CONCEPT SRL;J29/2112/2017
235005;5668;200415;0;37693;235005;0;71449;0;32240;0;34590;0;18125;38115512;9313;ACTIVE FIT CONCEPT SRL;J29/2112/2017
156946;11308;135936;0;12891;156888;3;11103;0;19441;0;21010;0;21429;38115512;9313;ACTIVE FIT CONCEPT SRL;J29/2112/2017
141497;37873;118395;0;4510;143175;3;13099;0;21670;0;23102;0;46803;38115512;9313;ACTIVE FIT CONCEPT SRL;J29/2112/2017
64335;329;75394;11405;5879;48367;2;154357;153578;0;11059;0;0;1825;37884623;9313;BADASS LADY  SRL;J29/1687/2017
30936;4513;31173;237;0;0;0;91485;90707;0;237;0;0;4519;37884623;9313;BADASS LADY  SRL;J29/1687/2017
54164;5276;33079;0;521;20497;1;122421;121642;20355;0;21085;0;5276;37884623;9313;BADASS LADY  SRL;J29/1687/2017
59637;1902;70747;11547;17925;43669;1;138389;137610;0;11110;0;0;2325;37884623;9313;BADASS LADY  SRL;J29/1687/2017
5086055;692574;4960943;0;1157600;4865068;4;83494;0;74958;0;125112;0;1630671;38119816;9329;TRAVIS EVENTS SRL;J40/14641/2017
0;18;0;0;0;0;0;0;0;0;0;0;0;18;38597098;9319;QUIXTREME S.R.L.;J40/20457/2017
0;18;0;0;0;0;0;0;0;0;0;0;0;18;38597098;9319;QUIXTREME S.R.L.;J40/20457/2017
0;18;0;0;0;0;0;0;0;0;0;0;0;18;38597098;9319;QUIXTREME S.R.L.;J40/20457/2017
0;18;0;0;0;0;0;0;0;0;0;0;0;18;38597098;9319;QUIXTREME S.R.L.;J40/20457/2017
0;12635;0;0;110587;0;0;8209;0;0;0;0;0;-16788;38148099;9329;KOSTAS PALACE EVENTS EOOD RUSE - SUCURSALA BUCUREȘTI HOBITA;J40/14989/2017
1616817;49700;1424314;0;3280048;1430642;1;248199;0;176239;0;192503;4516;2793856;38492628;9329;HOLIDAY MOOD INC S.R.L.;J40/19158/2017
4705222;2271704;3080447;0;2096260;4657031;1;120727;0;1584129;0;1624775;3595;3901755;35956219;9329;LE PETIT FESTIVAL DE BUCHAREST SRL;J40/5467/2016
3514821;263501;2591990;0;675064;3384922;12;666204;0;894059;0;922831;0;1307056;35983329;9329;LE BRUNCH GOURMET SRL;J40/5830/2016
30888;556973;757987;727099;8224557;0;3;5964580;0;0;727099;0;7662;1049165;38681651;9311;GFM VENTURES S.R.L.;J40/339/2018
3374005;699076;3925278;576234;10768045;2492297;13;4937339;0;0;551273;0;1003591;952792;38681651;9311;GFM VENTURES S.R.L.;J40/339/2018
717306;365211;1915062;1203039;9256120;716933;12;5080091;0;0;1197756;0;1116768;653072;38681651;9311;GFM VENTURES S.R.L.;J40/339/2018
3762223;991975;3099318;0;33261978;3756686;17;55033862;3799;655415;0;662905;148669;2055342;27615512;9329;FUTURE BUSINESS IDEAS S.R.L.;J40/207/2018
8047516;539566;8789690;742174;9968169;7483220;47;55603395;26276;0;742174;0;70320;8446525;27615512;9329;FUTURE BUSINESS IDEAS S.R.L.;J40/207/2018
23200;97;22872;0;24974;0;0;4289;0;259;0;328;0;7949;36004933;9329;HAPPY RIDE SPIRIT SRL;J1/420/2016
9305;33824;4270;0;1440;9300;0;1110;0;4309;0;5035;0;36014;38117360;9329;EXPRESSIVE DANCE STUDIO SRL;J3/2109/2017
0;15;17954;17954;20000;0;0;1042;0;0;17954;0;0;15;40292486;9329;ALVIMAY RECREATIV S.R.L.;J3/2673/2018
0;15;0;0;20000;0;0;209;0;0;0;0;0;15;40292486;9329;ALVIMAY RECREATIV S.R.L.;J3/2673/2018
0;15;833;833;20000;0;0;209;0;0;833;0;0;15;40292486;9329;ALVIMAY RECREATIV S.R.L.;J3/2673/2018
88493;2681;308972;221275;746671;86847;2;508976;0;0;220479;0;0;75889;38443072;9329;DIVERCITY PARTY CLUB SRL;J9/872/2017
97116;88326;48685;0;10236;97114;0;0;0;47333;0;48431;0;358436;38171954;9329;SNOWMOBILE SRL;J8/2512/2017
117940;165420;105106;0;164116;117940;1;0;0;11194;0;12834;0;500688;38171954;9329;SNOWMOBILE SRL;J8/2512/2017
266755;161576;123106;0;153380;266755;1;12158;0;135597;0;143649;0;466600;38171954;9329;SNOWMOBILE SRL;J8/2512/2017
40867;67926;189154;149219;160264;40867;1;0;0;0;148287;0;0;350045;38171954;9329;SNOWMOBILE SRL;J8/2512/2017
38655;23;53591;14936;263771;21008;0;0;0;0;14936;0;0;14943;40415856;9329;HAPPY KIDS FOREVER S.R.L.;J10/66/2019
892497;407420;770608;0;380985;892497;0;80000;0;103291;0;121889;0;407720;40415856;9329;HAPPY KIDS FOREVER S.R.L.;J10/66/2019
